OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,FechaId,NUTS_0,NUTS_1,NUTS_2,NUTS_3,PAD_2C02,PAD_2C03,PAD_2C04,PAD_2C05,PAD_2C06,PAD_2C07,PAD_2C08,PAD_2C09,PAD_2C10,PAD_2C11,PAD_2C12,PAD_2C13,PAD_2C14,PAD_2C15,PAD_2C16,PAD_2C17,PAD_2C18,PAD_2C19,PAD_2C20,PAD_2C21,PAD_2C22,PAD_2C23,PAD_2C24,PAD_2C25,PAD_2C26,PAD_2C27,PAD_2C28,PAD_2C29,PAD_2C30,PAD_2C31,PAD_2C32,PAD_2C33,PAD_2C34,PAD_2C35,PAD_2C36,PAD_2C37,PAD_2C38,PAD_2C39,PAD_2C40,PAD_2C41,PAD_2C42,PAD_2C43,PAD_2C44,PAD_2C45,PAD_2C46,PAD_2C47,PAD_2C48,PAD_2C49,PAD_2C50,PAD_2C51,PAD_2C52,PAD_2C53,PAD_2C54,PAD_2C55,PAD_2C56,PAD_2C57,PAD_2C58,PAD_3C03,PAD_3C04,PAD_3C05,PAD_3C06,PAD_3C07,PAD_3C08,PAD_3C09,PAD_3C10,PAD_3C100,PAD_3C101,PAD_3C102,PAD_3C103,PAD_3C104,PAD_3C105,PAD_3C106,PAD_3C107,PAD_3C108,PAD_3C109,PAD_3C11,PAD_3C110,PAD_3C111,PAD_3C112,PAD_3C12,PAD_3C13,PAD_3C14,PAD_3C15,PAD_3C16,PAD_3C17,PAD_3C18,PAD_3C19,PAD_3C20,PAD_3C21,PAD_3C22,PAD_3C23,PAD_3C24,PAD_3C25,PAD_3C26,PAD_3C27,PAD_3C28,PAD_3C29,PAD_3C30,PAD_3C31,PAD_3C32,PAD_3C33,PAD_3C34,PAD_3C35,PAD_3C36,PAD_3C37,PAD_3C38,PAD_3C39,PAD_3C40,PAD_3C41,PAD_3C42,PAD_3C43,PAD_3C44,PAD_3C45,PAD_3C46,PAD_3C47,PAD_3C48,PAD_3C49,PAD_3C50,PAD_3C51,PAD_3C52,PAD_3C53,PAD_3C54,PAD_3C55,PAD_3C56,PAD_3C57,PAD_3C58,PAD_3C59,PAD_3C60,PAD_3C61,PAD_3C62,PAD_3C63,PAD_3C64,PAD_3C65,PAD_3C66,PAD_3C67,PAD_3C68,PAD_3C69,PAD_3C70,PAD_3C71,PAD_3C72,PAD_3C73,PAD_3C74,PAD_3C75,PAD_3C76,PAD_3C77,PAD_3C78,PAD_3C79,PAD_3C80,PAD_3C81,PAD_3C82,PAD_3C83,PAD_3C84,PAD_3C85,PAD_3C86,PAD_3C87,PAD_3C88,PAD_3C89,PAD_3C90,PAD_3C91,PAD_3C92,PAD_3C93,PAD_3C94,PAD_3C95,PAD_3C96,PAD_3C97,PAD_3C98,PAD_3C99,PAD_3_COD_PROV,PAD_3_COD_CCAA,Shape__Area,Shape__Length
5990,40101,Hontanares de Eresma,40,07,01012017,ES,ES4,ES41,ES416,1363,144,127,88,46,47,66,121,214,200,103,66,53,30,28,14,6,7,3,721,72,67,45,24,19,33,60,104,112,57,44,31,17,17,8,4,6,1,642,72,60,43,22,28,33,61,110,88,46,22,22,13,11,6,2,1,2,1236,127,94,0,29,0,0,33,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,23,1,0,1,16,0,16,0,0,16,1,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,721,658,63,49,0,16,0,0,17,2,0,12,0,0,0,6,0,6,0,0,8,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,642,578,64,45,0,13,0,0,16,3,1,11,1,0,1,10,0,10,0,0,8,0,0,0,40,07,10765334.3952637,16934.2751471795
5991,40103,"Huertos, Los",40,07,01012017,ES,ES4,ES41,ES416,175,11,7,3,2,8,7,14,28,12,9,12,10,9,8,5,6,10,14,102,7,6,1,1,5,5,8,16,6,8,8,4,6,3,4,3,5,6,73,4,1,2,1,3,2,6,12,6,1,4,6,3,5,1,3,5,8,171,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,102,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,73,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,07,30362703.782959,28132.9460647192
5992,40104,Ituero y Lama,40,07,01012017,ES,ES4,ES41,ES416,349,12,19,20,16,9,4,23,31,36,42,31,27,26,16,17,13,5,2,183,5,11,10,6,3,2,11,12,24,23,20,15,13,9,9,5,4,1,166,7,8,10,10,6,2,12,19,12,19,11,12,13,7,8,8,1,1,308,41,27,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,0,0,0,10,2,8,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,183,166,17,10,0,0,0,1,0,0,1,8,0,0,0,5,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,142,24,17,0,0,0,0,0,0,0,16,0,0,0,5,1,4,0,0,2,0,0,0,40,07,23155225.3608398,24998.2377309629
5993,40105,Juarros de Riomoros,40,07,01012017,ES,ES4,ES41,ES416,55,0,1,1,3,2,0,5,4,4,6,7,4,3,3,3,2,2,5,30,0,0,1,1,1,0,4,3,1,4,5,2,2,2,1,1,0,2,25,0,1,0,2,1,0,1,1,3,2,2,2,1,1,2,1,2,3,44,11,10,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,25,5,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,6,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,07,24364878.3789063,31110.7868063237
5994,40106,Juarros de Voltoya,40,07,01012017,ES,ES4,ES41,ES416,222,3,4,8,5,6,5,8,14,13,17,15,17,22,18,18,17,14,18,111,2,1,4,0,2,3,3,9,7,7,9,10,15,10,7,11,6,5,111,1,3,4,5,4,2,5,5,6,10,6,7,7,8,11,6,8,13,210,12,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,111,104,7,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,111,106,5,3,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,40,07,38043207.8259277,34296.355368409
5995,40107,Labajos,40,07,01012017,ES,ES4,ES41,ES416,126,3,3,4,1,2,10,15,5,8,8,7,6,11,15,7,4,7,10,71,1,3,3,0,1,7,9,3,5,3,5,3,8,8,4,2,3,3,55,2,0,1,1,1,3,6,2,3,5,2,3,3,7,3,2,4,7,100,26,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,57,14,13,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,12,12,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,07,36673825.4592285,31867.5662657001
5996,40108,Laguna de Contreras,40,07,01012017,ES,ES4,ES41,ES416,118,0,1,3,2,2,5,5,6,3,8,9,10,13,15,8,9,5,14,68,0,0,2,1,0,3,1,6,1,7,7,4,8,11,7,4,0,6,50,0,1,1,1,2,2,4,0,2,1,2,6,5,4,1,5,5,8,117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,07,34411576.9367676,33318.7281125024
5997,40109,Languilla,40,07,01012017,ES,ES4,ES41,ES416,79,3,1,0,0,0,1,2,8,8,4,4,9,4,6,3,3,14,9,47,1,0,0,0,0,1,2,4,4,4,2,8,4,4,1,2,5,5,32,2,1,0,0,0,0,0,4,4,0,2,1,0,2,2,1,9,4,75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,07,47499239.0272217,33187.588495162
5998,40110,Lastras de Cuéllar,40,07,01012017,ES,ES4,ES41,ES416,375,4,11,12,7,17,20,7,12,18,32,33,29,11,20,27,28,38,49,191,3,2,5,6,7,11,7,7,12,18,17,21,6,13,11,12,17,16,184,1,9,7,1,10,9,0,5,6,14,16,8,5,7,16,16,21,33,359,16,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191,182,9,6,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,184,177,7,7,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,07,115977847.513916,69586.0887494033
5999,40111,Lastras del Pozo,40,07,01012017,ES,ES4,ES41,ES416,72,1,2,2,0,2,4,4,2,3,7,5,7,7,7,3,3,5,8,35,1,1,1,0,0,3,0,2,1,4,4,3,3,2,3,2,1,4,37,0,1,1,0,2,1,4,0,2,3,1,4,4,5,0,1,4,4,60,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,28,7,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,40,07,56838004.0522461,51811.5215181996
6000,40112,"Lastrilla, La",40,07,01012017,ES,ES4,ES41,ES416,3730,237,260,216,232,207,198,222,284,376,325,326,298,208,127,101,41,38,34,1895,133,141,116,114,104,96,104,126,196,158,160,151,114,66,59,29,14,14,1835,104,119,100,118,103,102,118,158,180,167,166,147,94,61,42,12,24,20,3394,336,179,1,76,0,9,58,6,4,0,1,4,1,2,0,6,3,7,3,0,0,0,24,3,1,0,63,3,59,0,0,86,2,0,25,12,5,1,1,6,1,7,1,8,5,5,0,0,1895,1741,154,87,1,41,0,6,23,3,0,10,1,0,0,35,1,34,0,0,29,0,0,8,6,1,1,0,2,0,5,1,2,2,2,0,0,1835,1653,182,92,0,35,0,3,35,4,0,14,2,1,0,28,2,25,0,0,57,2,0,17,40,07,16613044.5063477,20401.4653713361
6001,40113,"Losa, La",40,07,01012017,ES,ES4,ES41,ES416,538,33,32,23,15,22,19,35,40,58,39,41,51,27,34,20,15,16,18,301,25,18,12,7,14,14,18,21,35,21,19,28,17,21,10,6,9,6,237,8,14,11,8,8,5,17,19,23,18,22,23,10,13,10,9,7,12,512,26,9,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,5,0,5,0,0,12,0,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,301,291,10,4,0,0,0,1,0,0,3,0,0,0,0,2,0,2,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,237,221,16,5,1,0,0,0,0,0,3,1,0,0,0,3,0,3,0,0,8,0,0,0,40,07,48990942.8508301,37645.0142105001
6002,40115,Maderuelo,40,07,01012017,ES,ES4,ES41,ES416,99,1,2,0,0,1,2,5,4,4,8,7,7,9,5,9,11,10,14,57,0,1,0,0,1,1,4,1,3,5,6,6,4,3,5,9,4,4,42,1,1,0,0,0,1,1,3,1,3,1,1,5,2,4,2,6,10,93,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,40,07,168112168.915649,84110.2748338198
6003,40118,Marazuela,40,07,01012017,ES,ES4,ES41,ES416,51,2,1,0,1,2,1,2,5,0,3,3,4,4,2,3,2,4,12,29,2,1,0,0,1,1,1,3,0,3,2,1,4,2,1,1,2,4,22,0,0,0,1,1,0,1,2,0,0,1,3,0,0,2,1,2,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07,26954906.026123,23409.1277873391
6004,40119,Martín Miguel,40,07,01012017,ES,ES4,ES41,ES416,212,12,8,4,11,14,8,11,12,19,19,25,15,8,8,7,7,10,14,126,8,4,3,8,9,5,8,5,11,14,15,9,5,5,3,2,4,8,86,4,4,1,3,5,3,3,7,8,5,10,6,3,3,4,5,6,6,193,19,17,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,114,12,10,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,79,7,7,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,07,26856345.8032227,24258.433026999
6005,40120,Martín Muñoz de la Dehesa,40,07,01012017,ES,ES4,ES41,ES416,227,6,14,7,11,13,15,22,21,17,18,23,16,13,10,6,3,7,5,119,2,7,4,3,5,11,13,12,13,11,8,8,7,5,4,2,1,3,108,4,7,3,8,8,4,9,9,4,7,15,8,6,5,2,1,6,2,220,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119,117,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,103,5,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,40,07,31168143.1369629,25007.072661687
6006,40121,Martín Muñoz de las Posadas,40,07,01012017,ES,ES4,ES41,ES416,308,7,8,6,5,7,15,16,23,18,22,23,15,27,29,37,21,13,16,158,3,5,2,4,4,9,11,13,11,12,13,9,15,13,20,8,5,1,150,4,3,4,1,3,6,5,10,7,10,10,6,12,16,17,13,8,15,296,12,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,158,152,6,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,150,144,6,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,40,07,80089186.8354492,41173.0370862056
6007,40122,Marugán,40,07,01012017,ES,ES4,ES41,ES416,623,15,22,18,21,20,27,24,32,51,47,48,49,54,63,48,36,21,27,331,4,6,12,8,10,16,14,16,34,19,28,27,27,39,31,21,12,7,292,11,16,6,13,10,11,10,16,17,28,20,22,27,24,17,15,9,20,575,48,36,2,16,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,11,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,331,306,25,18,1,7,0,1,6,0,2,1,0,0,0,1,0,1,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,292,269,23,18,1,9,0,0,6,0,0,2,0,0,0,0,0,0,0,0,5,2,1,0,40,07,50778521.5583496,39674.3627667214
6008,40123,Matabuena,40,07,01012017,ES,ES4,ES41,ES416,166,6,2,2,5,10,3,11,11,13,9,23,15,8,4,8,8,17,11,95,4,1,1,2,3,3,6,9,8,5,13,12,4,2,4,5,6,7,71,2,1,1,3,7,0,5,2,5,4,10,3,4,2,4,3,11,4,150,16,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,95,83,12,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,71,67,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,40,07,37726883.3883057,25850.3015904488
6009,40124,Mata de Cuéllar,40,07,01012017,ES,ES4,ES41,ES416,260,5,9,5,9,14,9,15,17,11,28,19,28,21,9,11,14,15,21,136,2,1,3,3,8,7,8,11,7,14,11,17,13,4,5,5,6,11,124,3,8,2,6,6,2,7,6,4,14,8,11,8,5,6,9,9,10,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07,35706090.3227539,26490.1721510069
6010,40125,"Matilla, La",40,07,01012017,ES,ES4,ES41,ES416,98,2,3,2,4,2,3,7,7,7,6,11,5,4,7,2,6,12,8,54,0,2,1,2,1,2,6,5,2,3,6,4,4,3,1,2,6,4,44,2,1,1,2,1,1,1,2,5,3,5,1,0,4,1,4,6,4,89,9,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,5,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,07,13196480.3076172,23610.3502230766
6011,40126,Melque de Cercos,40,07,01012017,ES,ES4,ES41,ES416,81,0,2,0,1,0,2,1,7,5,6,2,5,7,4,7,5,10,17,42,0,0,0,0,0,1,1,7,3,5,1,2,4,3,4,2,5,4,39,0,2,0,1,0,1,0,0,2,1,1,3,3,1,3,3,5,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07,32719945.3347168,25218.0600264784
6012,40127,Membibre de la Hoz,40,07,01012017,ES,ES4,ES41,ES416,31,0,0,0,0,0,0,0,2,1,0,3,0,2,3,3,6,5,6,17,0,0,0,0,0,0,0,2,1,0,3,0,1,1,1,1,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,1,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07,27935512.9575195,23856.9112792869
6013,40128,Migueláñez,40,07,01012017,ES,ES4,ES41,ES416,140,1,4,5,5,2,6,5,3,7,17,17,8,7,7,3,8,15,20,77,1,2,3,3,0,4,3,0,5,10,9,6,6,5,2,2,6,10,63,0,2,2,2,2,2,2,3,2,7,8,2,1,2,1,6,9,10,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,75,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40,07,33809103.9873047,34282.0361671308
6014,40129,Montejo de Arévalo,40,07,01012017,ES,ES4,ES41,ES416,191,3,5,1,2,8,9,10,17,4,8,17,11,22,17,11,10,18,18,103,3,0,1,1,6,2,5,9,3,6,8,7,17,10,4,6,9,6,88,0,5,0,1,2,7,5,8,1,2,9,4,5,7,7,4,9,12,189,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,86,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40,07,63475197.3964844,35152.393342587
6015,40130,Montejo de la Vega de la Serrezuela,40,07,01012017,ES,ES4,ES41,ES416,151,4,5,2,8,5,1,5,6,8,16,12,11,8,10,5,15,10,20,89,1,2,2,8,1,0,2,3,4,12,7,8,6,7,4,6,6,10,62,3,3,0,0,4,1,3,3,4,4,5,3,2,3,1,9,4,10,143,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,86,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,57,5,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,40,07,49780048.8000488,38767.9647152176
6016,40131,Monterrubio,40,07,01012017,ES,ES4,ES41,ES416,62,2,4,1,3,2,2,0,5,4,7,3,4,3,5,5,5,5,2,35,1,3,0,1,2,1,0,5,2,3,2,1,2,3,2,3,3,1,27,1,1,1,2,0,1,0,0,2,4,1,3,1,2,3,2,2,1,56,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,4,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,40,07,44672230.4033203,29354.9224142081
6017,40132,Moral de Hornuez,40,07,01012017,ES,ES4,ES41,ES416,59,0,1,1,1,1,0,1,1,1,4,3,7,7,6,1,2,8,14,34,0,0,0,1,1,0,1,1,1,2,2,6,4,4,1,2,5,3,25,0,1,1,0,0,0,0,0,0,2,1,1,3,2,0,0,3,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,07,57938489.831665,41956.6248459032
6018,40134,Mozoncillo,40,07,01012017,ES,ES4,ES41,ES416,914,7,21,32,38,54,64,54,54,58,74,82,72,50,38,47,42,59,68,488,2,12,18,22,27,38,34,33,30,43,38,41,30,20,22,23,28,27,426,5,9,14,16,27,26,20,21,28,31,44,31,20,18,25,19,31,41,781,133,91,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,37,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,408,80,42,0,28,0,0,0,0,0,14,0,0,0,36,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,373,53,49,0,39,0,0,0,0,0,10,0,0,0,1,0,1,0,0,3,0,0,0,40,07,75431232.3662109,46791.8163892708
6019,40135,Muñopedro,40,07,01012017,ES,ES4,ES41,ES416,323,4,12,8,11,8,6,15,21,23,25,16,17,22,27,17,28,33,30,171,1,4,5,6,4,4,6,14,14,18,11,8,8,16,10,13,17,12,152,3,8,3,5,4,2,9,7,9,7,5,9,14,11,7,15,16,18,305,18,7,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,171,162,9,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,152,143,9,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40,07,152721435.24585,80587.404737915
6020,40136,Muñoveros,40,07,01012017,ES,ES4,ES41,ES416,160,5,4,7,7,6,6,11,6,9,16,8,11,4,6,10,9,11,24,78,2,1,3,3,1,3,8,3,4,8,4,6,3,4,5,5,3,12,82,3,3,4,4,5,3,3,3,5,8,4,5,1,2,5,4,8,12,128,32,29,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78,64,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,64,18,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,40,07,34215456.7967529,30420.826317834
6021,40138,Nava de la Asunción,40,07,01012017,ES,ES4,ES41,ES416,2814,88,111,136,133,135,132,162,184,217,234,232,203,143,140,114,115,154,181,1414,52,57,79,67,79,71,84,93,115,112,120,111,68,69,60,49,67,61,1400,36,54,57,66,56,61,78,91,102,122,112,92,75,71,54,66,87,120,2526,288,252,0,128,2,0,10,3,2,0,1,1,0,3,0,0,4,3,4,0,0,0,109,0,0,0,7,0,2,0,0,22,3,0,0,6,2,0,1,1,0,6,0,0,7,7,0,0,1414,1272,142,125,0,60,0,0,4,2,0,59,0,0,0,5,0,0,0,0,9,1,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,1400,1254,146,127,0,68,2,0,6,1,0,50,0,0,0,2,0,2,0,0,13,2,0,0,40,07,146744928.339111,63756.3298052609
